Customer_ID,Customer_Type,Age_Group,Gender,Area,Total_Previous_Orders,Avg_Previous_Order_Value
C04000,Returning,56+,Unknown,Kukatpally,3,602.86
C04001,Returning,26-35,Female,Hitech City,11,519.22
C04002,Returning,26-35,Female,Ameerpet,4,413.52
C04003,Returning,18-25,Unknown,Madhapur,12,365.19
C04004,Returning,18-25,Female,Hitech City,12,458.23
C04005,Returning,46-55,Female,Jubilee Hills,10,370.1
C04006,Returning,56+,Male,Secunderabad,25,544.53
C04007,Returning,26-35,Male,Secunderabad,34,378.72
C04008,Returning,46-55,Female,Manikonda,28,335.82
C04009,Returning,18-25,Female,Mehdipatnam,27,490.27
C04010,Returning,36-45,Unknown,Gachibowli,28,312.92
C04011,Returning,46-55,Male,Begumpet,18,490.42
C04012,New,26-35,Male,Jubilee Hills,0,0.0
C04013,New,36-45,Male,Manikonda,0,0.0
C04014,Returning,36-45,Unknown,Madhapur,27,441.73
C04015,Returning,18-25,Female,Kondapur,38,326.24
C04016,Returning,26-35,Male,Mehdipatnam,27,546.64
C04017,Returning,26-35,Female,Gachibowli,15,406.16
C04018,Returning,26-35,Female,Kondapur,24,445.38
C04019,Returning,18-25,Male,Begumpet,30,160.87
C04020,Returning,18-25,Female,Kukatpally,26,491.37
C04021,New,36-45,Male,Mehdipatnam,0,0.0
C04022,Returning,26-35,Female,Jubilee Hills,29,158.62
C04023,Returning,26-35,Female,Gachibowli,3,450.46
C04024,Returning,36-45,Female,Ameerpet,39,461.3
C04025,Returning,26-35,Male,Kukatpally,39,324.65
C04026,Returning,36-45,Female,Gachibowli,8,274.89
C04027,Returning,26-35,Male,Ameerpet,8,233.36
C04028,Returning,18-25,Male,Begumpet,26,420.92
C04029,Returning,26-35,Male,Madhapur,1,421.74
C04030,Returning,26-35,Female,Begumpet,5,389.69
C04031,Returning,36-45,Male,Begumpet,30,681.52
C04032,Returning,56+,Male,Ameerpet,9,414.45
C04033,New,18-25,Female,Jubilee Hills,0,0.0
C04034,New,26-35,Female,Secunderabad,0,0.0
C04035,Returning,36-45,Female,Ameerpet,34,457.32
C04036,New,26-35,Female,Jubilee Hills,0,0.0
C04037,Returning,26-35,Male,Jubilee Hills,30,300.88
C04038,Returning,36-45,Male,Madhapur,23,690.96
C04039,New,26-35,Male,Kukatpally,0,0.0
C04040,Returning,26-35,Female,Secunderabad,9,436.12
C04041,Returning,36-45,Unknown,Begumpet,22,368.66
C04042,Returning,26-35,Female,Secunderabad,20,366.27
C04043,New,18-25,Female,Mehdipatnam,0,0.0
C04044,Returning,26-35,Female,Kukatpally,1,529.33
C04045,Returning,46-55,Male,Kondapur,23,130.69
C04046,Returning,18-25,Male,Kondapur,23,579.48
C04047,Returning,26-35,Unknown,Jubilee Hills,24,272.08
C04048,Returning,36-45,Male,Ameerpet,38,348.03
C04049,Returning,18-25,Female,Mehdipatnam,9,744.81
C04050,Returning,18-25,Male,Ameerpet,27,290.21
C04051,New,26-35,Male,Ameerpet,0,0.0
C04052,New,26-35,Unknown,Manikonda,0,0.0
C04053,New,18-25,Female,Hitech City,0,0.0
C04054,Returning,36-45,Female,Begumpet,22,470.35
C04055,New,36-45,Male,Manikonda,0,0.0
C04056,Returning,36-45,Unknown,Hitech City,13,120.0
C04057,Returning,26-35,Male,Mehdipatnam,26,407.19
C04058,Returning,26-35,Male,Banjara Hills,31,494.73
C04059,Returning,46-55,Female,Begumpet,37,533.78
C04060,New,26-35,Male,Jubilee Hills,0,0.0
C04061,New,26-35,Female,Ameerpet,0,0.0
C04062,New,26-35,Male,Madhapur,0,0.0
C04063,Returning,36-45,Male,Kondapur,33,465.44
C04064,Returning,36-45,Male,Ameerpet,22,693.48
C04065,Returning,36-45,Male,Banjara Hills,14,259.42
C04066,Returning,56+,Male,Ameerpet,39,324.16
C04067,Returning,36-45,Female,Begumpet,33,421.54
C04068,Returning,26-35,Male,Kukatpally,29,283.25
C04069,New,26-35,Female,Gachibowli,0,0.0
C04070,Returning,26-35,Female,Madhapur,27,270.87
C04071,Returning,46-55,Female,Secunderabad,9,461.52
C04072,Returning,56+,Female,Kukatpally,5,220.73
C04073,Returning,18-25,Male,Secunderabad,33,305.92
C04074,Returning,36-45,Male,Gachibowli,32,450.42
C04075,Returning,18-25,Male,Mehdipatnam,11,495.3
C04076,Returning,18-25,Male,Madhapur,17,291.5
C04077,Returning,26-35,Unknown,Kondapur,23,220.04
C04078,Returning,18-25,Female,Mehdipatnam,25,490.02
C04079,Returning,36-45,Male,Secunderabad,27,286.22
C04080,Returning,26-35,Male,Jubilee Hills,22,469.37
C04081,New,26-35,Male,Madhapur,0,0.0
C04082,Returning,46-55,Male,Ameerpet,31,501.99
C04083,Returning,26-35,Male,Ameerpet,1,218.79
C04084,Returning,26-35,Female,Secunderabad,2,579.52
C04085,New,26-35,Female,Secunderabad,0,0.0
C04086,Returning,18-25,Female,Kondapur,4,340.1
C04087,New,36-45,Female,Madhapur,0,0.0
C04088,Returning,36-45,Female,Jubilee Hills,11,604.35
C04089,Returning,26-35,Female,Manikonda,19,459.62
C04090,Returning,36-45,Male,Secunderabad,8,474.06
C04091,New,26-35,Female,Mehdipatnam,0,0.0
C04092,Returning,18-25,Female,Kukatpally,27,488.95
C04093,Returning,18-25,Female,Banjara Hills,29,787.13
C04094,New,18-25,Unknown,Banjara Hills,0,0.0
C04095,Returning,26-35,Male,Gachibowli,4,439.49
C04096,New,26-35,Female,Kukatpally,0,0.0
C04097,New,26-35,Female,Gachibowli,0,0.0
C04098,Returning,18-25,Male,Begumpet,21,578.83
C04099,Returning,18-25,Male,Kukatpally,34,264.16
C04100,Returning,36-45,Male,Manikonda,3,536.3
C04101,New,26-35,Female,Ameerpet,0,0.0
C04102,Returning,36-45,Male,Madhapur,31,178.93
C04103,Returning,46-55,Female,Gachibowli,18,548.95
C04104,Returning,26-35,Female,Mehdipatnam,13,476.87
C04105,Returning,26-35,Female,Kukatpally,34,457.96
C04106,Returning,36-45,Female,Hitech City,12,379.94
C04107,Returning,18-25,Unknown,Hitech City,34,417.85
C04108,New,36-45,Male,Jubilee Hills,0,0.0
C04109,Returning,26-35,Male,Begumpet,9,596.23
C04110,New,26-35,Female,Madhapur,0,0.0
C04111,New,26-35,Male,Secunderabad,0,0.0
C04112,Returning,36-45,Male,Jubilee Hills,12,423.01
C04113,Returning,36-45,Male,Secunderabad,25,459.26
C04114,Returning,36-45,Unknown,Secunderabad,9,540.26
C04115,Returning,18-25,Female,Begumpet,9,451.7
C04116,New,18-25,Male,Gachibowli,0,0.0
C04117,Returning,26-35,Male,Ameerpet,14,391.61
C04118,New,18-25,Male,Madhapur,0,0.0
C04119,Returning,26-35,Male,Hitech City,12,403.49
C04120,Returning,26-35,Male,Kondapur,37,371.66
C04121,Returning,26-35,Female,Secunderabad,25,583.76
C04122,Returning,26-35,Female,Jubilee Hills,7,477.68
C04123,New,18-25,Male,Secunderabad,0,0.0
C04124,Returning,26-35,Female,Secunderabad,2,307.22
C04125,Returning,18-25,Male,Madhapur,37,532.38
C04126,Returning,18-25,Male,Banjara Hills,12,426.67
C04127,Returning,36-45,Female,Secunderabad,14,390.12
C04128,New,18-25,Female,Banjara Hills,0,0.0
C04129,Returning,18-25,Female,Madhapur,30,340.06
C04130,Returning,26-35,Male,Begumpet,30,362.0
C04131,New,26-35,Female,Kukatpally,0,0.0
C04132,Returning,18-25,Unknown,Ameerpet,27,412.78
C04133,Returning,36-45,Female,Jubilee Hills,31,686.16
C04134,Returning,36-45,Unknown,Gachibowli,30,486.64
C04135,Returning,26-35,Female,Kondapur,8,455.8
C04136,Returning,46-55,Male,Secunderabad,16,412.13
C04137,Returning,36-45,Female,Mehdipatnam,8,319.88
C04138,Returning,18-25,Female,Hitech City,17,318.16
C04139,Returning,18-25,Male,Begumpet,30,470.64
C04140,Returning,18-25,Male,Jubilee Hills,37,225.23
C04141,Returning,36-45,Male,Gachibowli,35,636.18
C04142,Returning,18-25,Male,Gachibowli,2,629.11
C04143,New,26-35,Male,Secunderabad,0,0.0
C04144,New,18-25,Female,Secunderabad,0,0.0
C04145,Returning,46-55,Female,Manikonda,17,568.69
C04146,New,36-45,Female,Manikonda,0,0.0
C04147,Returning,36-45,Female,Gachibowli,32,513.1
C04148,Returning,36-45,Male,Hitech City,32,639.4
C04149,Returning,26-35,Unknown,Madhapur,38,319.27
C04150,Returning,18-25,Female,Manikonda,21,364.84
C04151,Returning,18-25,Male,Mehdipatnam,10,504.23
C04152,Returning,26-35,Male,Jubilee Hills,28,431.61
C04153,Returning,46-55,Male,Mehdipatnam,8,237.84
C04154,New,18-25,Female,Begumpet,0,0.0
C04155,Returning,18-25,Female,Gachibowli,25,559.0
C04156,Returning,26-35,Male,Kondapur,32,396.99
C04157,New,18-25,Female,Kondapur,0,0.0
C04158,Returning,26-35,Male,Gachibowli,21,549.96
C04159,Returning,36-45,Female,Madhapur,35,149.56
C04160,Returning,18-25,Female,Hitech City,13,352.19
C04161,New,26-35,Male,Secunderabad,0,0.0
C04162,Returning,26-35,Male,Mehdipatnam,5,405.85
C04163,Returning,18-25,Female,Secunderabad,36,263.06
C04164,Returning,36-45,Male,Mehdipatnam,17,258.76
C04165,New,46-55,Female,Begumpet,0,0.0
C04166,Returning,26-35,Female,Kukatpally,8,663.59
C04167,Returning,26-35,Male,Hitech City,18,263.56
C04168,Returning,26-35,Female,Secunderabad,37,634.9
C04169,Returning,36-45,Male,Hitech City,39,550.37
C04170,Returning,36-45,Female,Banjara Hills,30,556.31
C04171,Returning,36-45,Female,Secunderabad,38,597.23
C04172,Returning,18-25,Female,Secunderabad,12,370.18
C04173,Returning,18-25,Female,Secunderabad,35,572.32
C04174,Returning,26-35,Female,Madhapur,20,228.16
C04175,Returning,26-35,Female,Secunderabad,1,321.19
C04176,New,36-45,Male,Jubilee Hills,0,0.0
C04177,New,18-25,Female,Kukatpally,0,0.0
C04178,New,26-35,Male,Jubilee Hills,0,0.0
C04179,Returning,18-25,Male,Hitech City,8,177.09
C04180,Returning,36-45,Female,Begumpet,37,479.25
C04181,Returning,36-45,Female,Jubilee Hills,39,463.74
C04182,Returning,36-45,Female,Gachibowli,11,516.38
C04183,New,26-35,Female,Banjara Hills,0,0.0
C04184,Returning,26-35,Unknown,Banjara Hills,24,254.86
C04185,New,46-55,Unknown,Manikonda,0,0.0
C04186,Returning,18-25,Male,Jubilee Hills,20,527.02
C04187,Returning,36-45,Female,Madhapur,5,447.91
C04188,Returning,36-45,Male,Banjara Hills,38,710.04
C04189,New,26-35,Female,Banjara Hills,0,0.0
C04190,Returning,36-45,Male,Manikonda,9,623.26
C04191,Returning,36-45,Female,Kondapur,11,408.01
C04192,Returning,18-25,Male,Jubilee Hills,26,120.0
C04193,Returning,56+,Male,Hitech City,9,274.28
C04194,Returning,46-55,Female,Begumpet,4,120.0
C04195,New,26-35,Female,Kondapur,0,0.0
C04196,New,56+,Female,Banjara Hills,0,0.0
C04197,Returning,26-35,Female,Ameerpet,8,202.83
C04198,Returning,26-35,Male,Secunderabad,38,520.33
C04199,Returning,36-45,Female,Jubilee Hills,37,389.56
C04200,Returning,46-55,Male,Jubilee Hills,29,544.5
C04201,Returning,26-35,Male,Jubilee Hills,6,474.97
C04202,New,18-25,Female,Begumpet,0,0.0
C04203,Returning,36-45,Female,Banjara Hills,1,501.64
C04204,Returning,26-35,Female,Manikonda,39,421.33
C04205,Returning,26-35,Male,Begumpet,23,543.54
C04206,New,26-35,Male,Jubilee Hills,0,0.0
C04207,Returning,46-55,Male,Hitech City,28,400.64
C04208,Returning,26-35,Female,Hitech City,23,640.57
C04209,Returning,36-45,Female,Kukatpally,23,413.86
C04210,New,36-45,Female,Begumpet,0,0.0
C04211,Returning,18-25,Male,Secunderabad,39,451.35
C04212,Returning,26-35,Male,Hitech City,23,339.01
C04213,Returning,26-35,Female,Begumpet,25,443.75
C04214,Returning,18-25,Male,Mehdipatnam,9,368.43
C04215,Returning,18-25,Female,Hitech City,16,500.86
C04216,Returning,18-25,Male,Gachibowli,17,288.78
C04217,Returning,26-35,Male,Jubilee Hills,37,301.0
C04218,Returning,36-45,Female,Madhapur,30,540.73
C04219,Returning,26-35,Male,Secunderabad,26,497.23
C04220,New,46-55,Male,Manikonda,0,0.0
C04221,Returning,18-25,Female,Ameerpet,34,501.24
C04222,New,26-35,Male,Manikonda,0,0.0
C04223,New,18-25,Female,Mehdipatnam,0,0.0
C04224,New,56+,Male,Secunderabad,0,0.0
C04225,Returning,18-25,Unknown,Mehdipatnam,32,326.11
C04226,Returning,46-55,Female,Madhapur,5,494.8
C04227,Returning,26-35,Female,Hitech City,6,331.08
C04228,Returning,26-35,Female,Banjara Hills,4,265.9
C04229,Returning,26-35,Female,Kondapur,29,398.12
C04230,New,18-25,Male,Jubilee Hills,0,0.0
C04231,Returning,26-35,Male,Jubilee Hills,37,430.36
C04232,Returning,36-45,Female,Gachibowli,20,660.68
C04233,New,26-35,Male,Kukatpally,0,0.0
C04234,Returning,36-45,Male,Madhapur,13,483.61
C04235,New,36-45,Female,Ameerpet,0,0.0
C04236,Returning,36-45,Female,Mehdipatnam,8,252.56
C04237,Returning,36-45,Unknown,Kondapur,4,434.92
C04238,Returning,26-35,Unknown,Hitech City,29,431.28
C04239,Returning,18-25,Male,Banjara Hills,2,656.23
C04240,New,26-35,Male,Gachibowli,0,0.0
C04241,Returning,26-35,Female,Hitech City,24,411.81
C04242,Returning,18-25,Male,Ameerpet,32,333.78
C04243,Returning,36-45,Female,Banjara Hills,10,447.72
C04244,New,26-35,Female,Jubilee Hills,0,0.0
C04245,Returning,36-45,Male,Manikonda,17,466.92
C04246,Returning,18-25,Female,Jubilee Hills,25,429.97
C04247,New,18-25,Female,Hitech City,0,0.0
C04248,Returning,18-25,Male,Banjara Hills,11,771.68
C04249,Returning,46-55,Female,Mehdipatnam,29,417.35
C04250,New,36-45,Unknown,Manikonda,0,0.0
C04251,Returning,26-35,Male,Gachibowli,36,425.66
C04252,Returning,18-25,Unknown,Ameerpet,18,570.22
C04253,New,26-35,Male,Banjara Hills,0,0.0
C04254,Returning,36-45,Female,Kondapur,23,649.84
C04255,Returning,46-55,Female,Madhapur,6,471.83
C04256,Returning,18-25,Female,Hitech City,23,262.04
C04257,Returning,46-55,Unknown,Manikonda,30,484.84
C04258,Returning,18-25,Male,Ameerpet,36,211.84
C04259,New,18-25,Male,Kukatpally,0,0.0
C04260,New,18-25,Female,Manikonda,0,0.0
C04261,Returning,18-25,Male,Secunderabad,22,282.75
C04262,New,26-35,Male,Jubilee Hills,0,0.0
C04263,Returning,36-45,Female,Banjara Hills,12,380.29
C04264,Returning,26-35,Male,Mehdipatnam,31,330.92
C04265,Returning,36-45,Male,Secunderabad,18,476.74
C04266,Returning,18-25,Female,Manikonda,7,331.67
C04267,Returning,36-45,Female,Kondapur,33,595.93
C04268,Returning,18-25,Female,Ameerpet,31,510.72
C04269,Returning,26-35,Male,Hitech City,27,370.73
C04270,Returning,46-55,Female,Ameerpet,23,485.16
C04271,Returning,36-45,Male,Gachibowli,32,338.2
C04272,Returning,36-45,Female,Kondapur,11,345.03
C04273,Returning,36-45,Male,Kondapur,33,561.46
C04274,Returning,26-35,Male,Kukatpally,30,217.9
C04275,New,36-45,Unknown,Ameerpet,0,0.0
C04276,Returning,26-35,Female,Begumpet,5,678.91
C04277,Returning,36-45,Female,Hitech City,13,135.7
C04278,Returning,36-45,Female,Madhapur,2,741.75
C04279,New,46-55,Male,Kukatpally,0,0.0
C04280,Returning,36-45,Male,Gachibowli,11,132.01
C04281,Returning,36-45,Unknown,Kukatpally,21,149.28
C04282,Returning,18-25,Female,Begumpet,20,273.32
C04283,Returning,18-25,Male,Begumpet,30,348.07
C04284,Returning,26-35,Female,Banjara Hills,25,175.36
C04285,Returning,46-55,Female,Ameerpet,20,399.34
C04286,Returning,26-35,Female,Hitech City,13,532.53
C04287,Returning,26-35,Male,Begumpet,27,323.19
C04288,New,36-45,Unknown,Hitech City,0,0.0
C04289,Returning,36-45,Female,Jubilee Hills,25,506.57
C04290,Returning,18-25,Female,Kondapur,39,653.57
C04291,Returning,26-35,Male,Madhapur,3,413.59
C04292,New,46-55,Female,Jubilee Hills,0,0.0
C04293,Returning,36-45,Male,Kukatpally,37,492.87
C04294,Returning,18-25,Male,Kukatpally,29,432.09
C04295,Returning,56+,Male,Manikonda,21,380.11
C04296,Returning,26-35,Female,Madhapur,12,472.92
C04297,New,26-35,Male,Ameerpet,0,0.0
C04298,Returning,26-35,Male,Jubilee Hills,19,250.89
C04299,Returning,46-55,Male,Secunderabad,17,375.72
C04300,New,46-55,Female,Begumpet,0,0.0
C04301,Returning,26-35,Male,Madhapur,19,464.38
C04302,New,36-45,Male,Gachibowli,0,0.0
C04303,New,18-25,Male,Secunderabad,0,0.0
C04304,Returning,36-45,Unknown,Manikonda,38,563.78
C04305,Returning,18-25,Male,Begumpet,32,258.8
C04306,Returning,36-45,Male,Gachibowli,16,634.29
C04307,Returning,26-35,Female,Banjara Hills,13,331.62
C04308,Returning,18-25,Male,Kukatpally,14,314.92
C04309,Returning,18-25,Female,Kukatpally,23,567.67
C04310,Returning,56+,Male,Begumpet,14,381.1
C04311,Returning,18-25,Male,Mehdipatnam,30,200.79
C04312,Returning,26-35,Female,Mehdipatnam,31,506.66
C04313,Returning,18-25,Male,Ameerpet,14,483.92
C04314,Returning,26-35,Male,Mehdipatnam,38,495.71
C04315,New,36-45,Male,Hitech City,0,0.0
C04316,Returning,26-35,Female,Jubilee Hills,22,530.79
C04317,Returning,36-45,Male,Secunderabad,26,342.12
C04318,Returning,26-35,Male,Mehdipatnam,18,543.62
C04319,Returning,18-25,Male,Hitech City,9,259.05
C04320,New,36-45,Female,Gachibowli,0,0.0
C04321,Returning,26-35,Female,Jubilee Hills,11,162.94
C04322,Returning,36-45,Female,Madhapur,17,320.6
C04323,New,56+,Male,Gachibowli,0,0.0
C04324,Returning,36-45,Unknown,Gachibowli,23,454.97
C04325,Returning,26-35,Male,Begumpet,36,348.32
C04326,Returning,26-35,Female,Begumpet,8,605.48
C04327,Returning,36-45,Female,Madhapur,27,451.2
C04328,Returning,18-25,Female,Madhapur,4,525.79
C04329,Returning,56+,Female,Madhapur,18,468.41
C04330,New,18-25,Male,Kondapur,0,0.0
C04331,Returning,18-25,Female,Banjara Hills,23,441.69
C04332,New,26-35,Male,Madhapur,0,0.0
C04333,Returning,26-35,Unknown,Ameerpet,30,573.75
C04334,Returning,18-25,Female,Secunderabad,6,503.48
C04335,Returning,26-35,Female,Begumpet,4,540.8
C04336,Returning,26-35,Unknown,Begumpet,38,275.6
C04337,Returning,36-45,Female,Kukatpally,18,173.51
C04338,Returning,26-35,Male,Kondapur,28,465.19
C04339,New,26-35,Unknown,Jubilee Hills,0,0.0
C04340,Returning,18-25,Unknown,Kondapur,16,481.4
C04341,Returning,46-55,Male,Gachibowli,6,289.42
C04342,Returning,26-35,Male,Mehdipatnam,39,441.76
C04343,Returning,26-35,Male,Begumpet,14,281.68
C04344,Returning,36-45,Female,Kukatpally,5,434.05
C04345,Returning,26-35,Female,Secunderabad,37,412.8
C04346,New,26-35,Male,Banjara Hills,0,0.0
C04347,Returning,36-45,Female,Manikonda,6,463.78
C04348,Returning,36-45,Female,Begumpet,35,356.24
C04349,Returning,18-25,Female,Manikonda,4,419.61
C04350,Returning,26-35,Male,Begumpet,38,515.24
C04351,Returning,18-25,Male,Kukatpally,39,623.14
C04352,New,18-25,Male,Hitech City,0,0.0
C04353,New,36-45,Female,Begumpet,0,0.0
C04354,Returning,56+,Male,Gachibowli,8,499.92
C04355,New,26-35,Male,Kondapur,0,0.0
C04356,Returning,46-55,Male,Banjara Hills,23,700.78
C04357,Returning,26-35,Female,Secunderabad,11,337.8
C04358,Returning,46-55,Male,Manikonda,3,514.42
C04359,Returning,18-25,Female,Hitech City,29,462.58
C04360,New,26-35,Female,Banjara Hills,0,0.0
C04361,New,46-55,Female,Begumpet,0,0.0
C04362,Returning,46-55,Male,Gachibowli,34,336.89
C04363,New,36-45,Male,Kukatpally,0,0.0
C04364,New,36-45,Female,Banjara Hills,0,0.0
C04365,Returning,26-35,Female,Hitech City,22,459.69
C04366,Returning,56+,Male,Begumpet,4,511.04
C04367,Returning,26-35,Male,Madhapur,10,477.37
C04368,Returning,36-45,Male,Jubilee Hills,5,460.17
C04369,Returning,26-35,Male,Gachibowli,7,477.4
C04370,Returning,46-55,Female,Jubilee Hills,28,367.53
C04371,Returning,36-45,Male,Mehdipatnam,32,151.63
C04372,New,36-45,Male,Jubilee Hills,0,0.0
C04373,New,18-25,Female,Begumpet,0,0.0
C04374,Returning,26-35,Male,Jubilee Hills,9,347.53
C04375,Returning,18-25,Male,Madhapur,23,342.19
C04376,New,26-35,Male,Mehdipatnam,0,0.0
C04377,Returning,26-35,Male,Hitech City,20,324.26
C04378,Returning,26-35,Female,Jubilee Hills,38,282.2
C04379,Returning,18-25,Male,Mehdipatnam,38,510.53
C04380,New,26-35,Female,Secunderabad,0,0.0
C04381,Returning,36-45,Male,Manikonda,8,250.62
C04382,Returning,26-35,Male,Banjara Hills,3,290.9
C04383,Returning,36-45,Female,Ameerpet,25,282.76
C04384,Returning,26-35,Male,Mehdipatnam,26,473.15
C04385,Returning,26-35,Female,Hitech City,34,496.5
C04386,Returning,26-35,Male,Kondapur,5,609.58
C04387,Returning,18-25,Unknown,Kondapur,21,414.86
C04388,Returning,36-45,Unknown,Banjara Hills,22,389.15
C04389,New,26-35,Male,Begumpet,0,0.0
C04390,Returning,36-45,Unknown,Manikonda,10,571.88
C04391,New,36-45,Female,Banjara Hills,0,0.0
C04392,Returning,36-45,Female,Kukatpally,2,311.87
C04393,New,26-35,Female,Kukatpally,0,0.0
C04394,New,26-35,Male,Madhapur,0,0.0
C04395,Returning,18-25,Male,Madhapur,34,474.65
C04396,Returning,26-35,Male,Hitech City,30,338.25
C04397,Returning,26-35,Female,Banjara Hills,37,653.67
C04398,Returning,46-55,Male,Jubilee Hills,13,676.18
C04399,New,56+,Female,Banjara Hills,0,0.0
C04400,Returning,36-45,Female,Hitech City,7,440.57
C04401,Returning,26-35,Female,Madhapur,9,287.79
C04402,Returning,26-35,Female,Manikonda,39,384.43
C04403,New,26-35,Male,Madhapur,0,0.0
C04404,New,26-35,Female,Kondapur,0,0.0
C04405,Returning,46-55,Male,Hitech City,33,457.27
C04406,Returning,18-25,Female,Manikonda,10,443.91
C04407,Returning,26-35,Male,Begumpet,7,243.16
C04408,Returning,18-25,Male,Banjara Hills,15,155.25
C04409,Returning,18-25,Female,Gachibowli,32,175.69
C04410,New,36-45,Male,Ameerpet,0,0.0
C04411,New,18-25,Female,Kukatpally,0,0.0
C04412,Returning,26-35,Female,Begumpet,10,430.82
C04413,Returning,18-25,Female,Hitech City,38,614.14
C04414,Returning,46-55,Male,Hitech City,37,288.34
C04415,New,46-55,Male,Begumpet,0,0.0
C04416,Returning,26-35,Male,Kukatpally,4,331.68
C04417,Returning,46-55,Female,Kukatpally,34,446.23
C04418,Returning,18-25,Unknown,Ameerpet,33,171.38
C04419,Returning,26-35,Male,Ameerpet,19,367.68
C04420,Returning,26-35,Male,Banjara Hills,21,411.52
C04421,New,18-25,Male,Jubilee Hills,0,0.0
C04422,Returning,46-55,Unknown,Jubilee Hills,2,230.52
C04423,Returning,56+,Male,Madhapur,15,388.13
C04424,Returning,18-25,Male,Hitech City,6,538.5
C04425,New,26-35,Male,Banjara Hills,0,0.0
C04426,New,26-35,Male,Manikonda,0,0.0
C04427,New,56+,Male,Banjara Hills,0,0.0
C04428,New,56+,Female,Mehdipatnam,0,0.0
C04429,Returning,18-25,Male,Banjara Hills,15,371.95
C04430,New,56+,Male,Kukatpally,0,0.0
C04431,Returning,36-45,Female,Ameerpet,1,296.97
C04432,Returning,26-35,Unknown,Begumpet,12,509.22
C04433,Returning,26-35,Male,Hitech City,18,463.93
C04434,Returning,46-55,Male,Madhapur,37,578.74
C04435,Returning,18-25,Male,Kukatpally,20,720.27
C04436,New,26-35,Male,Kukatpally,0,0.0
C04437,Returning,18-25,Male,Hitech City,18,496.3
C04438,Returning,26-35,Male,Begumpet,26,446.4
C04439,Returning,36-45,Male,Ameerpet,16,534.1
C04440,Returning,36-45,Female,Manikonda,37,604.43
C04441,New,18-25,Male,Kondapur,0,0.0
C04442,Returning,26-35,Unknown,Secunderabad,10,252.65
C04443,New,36-45,Female,Gachibowli,0,0.0
C04444,Returning,18-25,Female,Kukatpally,13,553.46
C04445,Returning,18-25,Male,Manikonda,24,483.07
C04446,Returning,46-55,Female,Mehdipatnam,33,492.34
C04447,Returning,18-25,Male,Secunderabad,35,197.69
C04448,Returning,46-55,Male,Kondapur,18,346.15
C04449,Returning,26-35,Female,Begumpet,11,214.01
C04450,Returning,26-35,Male,Begumpet,18,268.86
C04451,Returning,26-35,Male,Banjara Hills,8,345.27
C04452,Returning,26-35,Male,Ameerpet,32,329.83
C04453,Returning,46-55,Female,Manikonda,38,631.53
C04454,Returning,26-35,Male,Madhapur,39,252.0
C04455,Returning,18-25,Female,Secunderabad,11,338.31
C04456,New,26-35,Male,Mehdipatnam,0,0.0
C04457,Returning,26-35,Male,Manikonda,39,430.49
C04458,Returning,46-55,Male,Manikonda,31,517.98
C04459,Returning,18-25,Female,Banjara Hills,24,314.01
C04460,Returning,26-35,Unknown,Jubilee Hills,18,198.85
C04461,Returning,18-25,Male,Madhapur,15,363.81
C04462,New,26-35,Female,Gachibowli,0,0.0
C04463,Returning,36-45,Male,Secunderabad,12,276.08
C04464,Returning,26-35,Male,Manikonda,9,549.95
C04465,New,46-55,Male,Jubilee Hills,0,0.0
C04466,Returning,18-25,Male,Kukatpally,10,334.82
C04467,Returning,26-35,Male,Madhapur,6,360.57
C04468,Returning,18-25,Male,Banjara Hills,8,675.15
C04469,Returning,36-45,Female,Mehdipatnam,36,524.71
C04470,Returning,18-25,Male,Hitech City,27,467.7
C04471,New,46-55,Male,Mehdipatnam,0,0.0
C04472,New,26-35,Male,Jubilee Hills,0,0.0
C04473,Returning,26-35,Female,Hitech City,21,327.45
C04474,New,26-35,Female,Mehdipatnam,0,0.0
C04475,New,26-35,Male,Manikonda,0,0.0
C04476,Returning,46-55,Female,Hitech City,11,439.94
C04477,Returning,36-45,Female,Kondapur,2,326.64
C04478,New,26-35,Female,Manikonda,0,0.0
C04479,Returning,36-45,Male,Kukatpally,32,359.92
C04480,Returning,26-35,Male,Jubilee Hills,14,489.84
C04481,New,18-25,Female,Begumpet,0,0.0
C04482,Returning,18-25,Male,Secunderabad,33,472.58
C04483,Returning,26-35,Female,Jubilee Hills,2,326.87
C04484,Returning,26-35,Male,Mehdipatnam,19,488.47
C04485,New,18-25,Male,Ameerpet,0,0.0
C04486,Returning,36-45,Male,Kukatpally,10,537.33
C04487,Returning,18-25,Female,Begumpet,14,454.32
C04488,New,36-45,Male,Gachibowli,0,0.0
C04489,Returning,26-35,Male,Begumpet,30,464.82
C04490,Returning,36-45,Male,Kukatpally,4,357.72
C04491,Returning,46-55,Male,Kondapur,4,577.22
C04492,Returning,36-45,Male,Hitech City,15,282.53
C04493,Returning,26-35,Unknown,Manikonda,5,509.66
C04494,Returning,36-45,Unknown,Manikonda,14,361.89
C04495,New,26-35,Female,Mehdipatnam,0,0.0
C04496,New,56+,Female,Manikonda,0,0.0
C04497,New,36-45,Unknown,Kukatpally,0,0.0
C04498,Returning,18-25,Male,Madhapur,26,285.11
C04499,New,18-25,Female,Manikonda,0,0.0
C04500,Returning,26-35,Female,Kondapur,37,271.16
C04501,Returning,46-55,Unknown,Madhapur,26,424.26
C04502,Returning,18-25,Female,Gachibowli,32,462.59
C04503,Returning,18-25,Male,Mehdipatnam,37,409.48
